image,image_id,gt_index,class,box_original,area,coco_size,area_quartile,aspect_ratio,aspect_bucket,best_raw_iou,best_raw_correct_score,best_raw_predicted_class,best_raw_level,raw_good50,raw_good75,prefilter_good50,prefilter_good75,max_score_good50,max_score_good75,top_score_iou,top_score,top_score_level,final_best_correct_iou,final_best_correct_score,final_best_level,hit50,hit75,hit50_operating,confidence_survival50,nms_survival50,death_reason
09002200122003171155203197C_1295577800_482033100,7000,0,LP,"[0.9994263052940369, 866.9996948242188, 106.99980926513672, 896.9998168945312]",3180.024383591488,medium,Q2,3.5333316718275074,"[2,4)",0.910705029964447,0.2451779842376709,LP,P4,1,1,1,1,0.8327518105506897,0.8327518105506897,0.8901575803756714,0.8327518105506897,P4,0.8901575803756714,0.8327518105506897,P4,1,1,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,1,LP,"[511.0, 682.9998779296875, 527.0, 700.0003051757812]",272.0068359375,small,Q1,1.0625267028808594,"[1,2)",0.5598362684249878,0.6173610687255859,LP,P3,1,0,1,0,0.6173610687255859,0.0,0.5598362684249878,0.6173610687255859,P3,0.5598362684249878,0.6173610687255859,P3,1,0,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,2,TP,"[63.00006103515625, 833.0004272460938, 384.00048828125, 911.9999389648438]",25358.87701395154,large,Q4,4.063321661897139,"[4,8)",0.9369483590126038,0.0001503932144260034,TP,P4,1,1,1,1,0.9364449977874756,0.9364449977874756,0.9025455117225647,0.9364449977874756,P5,0.9025455117225647,0.9364449977874756,P5,1,1,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,3,MC,"[777.0004272460938, 667.0003662109375, 815.0, 676.0001831054688]",341.98919685557485,small,Q1,4.222260652546913,"[4,8)",0.7113592028617859,0.07651772350072861,MC,P3,1,0,1,0,0.3300594389438629,0.0,0.6134108901023865,0.3300594389438629,P3,0.6134108901023865,0.3300594389438629,P3,1,0,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,4,LP,"[411.99981689453125, 714.0004272460938, 488.00006103515625, 789.0001831054688]",5699.99975579977,medium,Q2,1.013339887174112,"[1,2)",0.8745197653770447,0.0042208656668663025,LP,P3,1,1,1,1,0.9707291126251221,0.0042208656668663025,0.6391573548316956,0.9707291126251221,P3,0.8745197653770447,0.0042208656668663025,P3,1,1,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,5,MC,"[259.0003356933594, 823.0001220703125, 369.0004577636719, 862.99951171875]",4399.937744066119,medium,Q2,2.7500450141145953,"[2,4)",0.9511179327964783,0.743740439414978,MC,P3,1,1,1,1,0.7995730042457581,0.7995730042457581,0.9428004026412964,0.7995730042457581,P3,0.9428004026412964,0.7995730042457581,P3,1,1,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,6,LP,"[630.99951171875, 683.0003051757812, 699.9996948242188, 862.0006713867188]",12351.058044500649,large,Q3,2.594201321717224,"[2,4)",0.9649047255516052,0.0011858738726004958,LP,P3,1,1,1,1,0.8218752145767212,0.8218752145767212,0.8324524164199829,0.8218752145767212,P4,0.8324524164199829,0.8218752145767212,P4,1,1,1,1,1,final_tp
09002200122003171155203197C_1295577800_482033100,7000,7,LP,"[683.9996948242188, 646.99951171875, 1023.99951171875, 907.9998168945312]",88740.0559691824,large,Q4,1.3026797676176838,"[1,2)",0.9498932361602783,0.00030466701718978584,LP,P5,1,1,1,1,0.8161031007766724,0.26171770691871643,0.5652588605880737,0.8161031007766724,P5,0.843659520149231,0.26171770691871643,P5,1,1,1,1,1,final_tp
0900220012200317134545389HJ_1294284900_482418200,6373,0,TC,"[330.99981689453125, 702.9995727539062, 960.0, 744.9999389648438]",26418.23803717643,large,Q4,14.976064254927092,"[8,16)",0.8461711406707764,0.8170616030693054,TC,P5,1,1,1,1,0.8977128863334656,0.8977128863334656,0.7860411405563354,0.8977128863334656,P5,0.7860411405563354,0.8977128863334656,P5,1,1,1,1,1,final_tp
0900220012200317170003365HJ_1294887300_480891900,6759,0,AC,"[1.00042724609375, 661.0001831054688, 282.0003662109375, 807.0]",41025.939636241645,large,Q4,1.9246595300036244,"[1,2)",0.9507556557655334,0.0012698149075731635,AC,P5,1,1,1,1,0.6723491549491882,0.655074417591095,0.7090809941291809,0.6723491549491882,P5,0.8757364749908447,0.0019376873970031738,P5,1,1,1,1,1,final_tp
0900220012200317170003365HJ_1294887300_480891900,6759,1,LC,"[773.0001831054688, 827.9996948242188, 809.0, 864.9999389648438]",1332.0020141154528,medium,Q1,1.0277897870709927,"[1,2)",0.8913296461105347,0.020961863920092583,LC,P3,1,1,1,1,0.24311645328998566,0.24311645328998566,0.832878828048706,0.24311645328998566,P3,0.832878828048706,0.24311645328998566,P3,1,1,0,0,1,final_tp
0900220012200317170003365HJ_1294887300_480891900,6759,2,TC,"[835.0004272460938, 729.00048828125, 1020.0001831054688, 824.0]",17574.886474728584,large,Q3,1.947375860278887,"[1,2)",0.9141049981117249,0.06671424955129623,TC,P4,1,1,1,1,0.6938515305519104,0.06671424955129623,0.5008193254470825,0.6938515305519104,P5,0.8190076947212219,0.009025625884532928,P4,1,1,1,1,1,final_tp
0900220012200317170003365HJ_1294887300_480891900,6759,3,TC,"[37.00019454956055, 796.9996948242188, 179.999755859375, 878.99951171875]",11725.937530598603,large,Q3,1.743900936742874,"[1,2)",0.8363678455352783,0.0006495780544355512,LC,P4,1,1,1,1,0.017823729664087296,0.004502892028540373,0.7366845607757568,0.017823729664087296,P4,0.7366845607757568,0.017823729664087296,P4,1,0,0,0,1,final_tp
0900220012200317170512829HJ_1294879300_481298200,6760,0,AC,"[0.9998840689659119, 604.9996948242188, 838.0001220703125, 903.0001220703125]",249426.43035899103,large,Q4,2.808721624581485,"[2,4)",0.8983067274093628,0.00016231535119004548,TC,P5,1,1,1,1,0.8726006150245667,0.8726006150245667,0.817891538143158,0.8726006150245667,P5,0.817891538143158,0.8726006150245667,P5,1,1,1,1,1,final_tp
0900220012200317172006628HJ_1294877000_481277900,6761,0,AC,"[143.0000457763672, 711.0001220703125, 756.000244140625, 878.0001220703125]",102371.03057861328,large,Q4,3.670659779074663,"[2,4)",0.9082234501838684,0.0009290007292293012,AC,P5,1,1,1,1,0.0032977170776575804,0.0019261663546785712,0.22979670763015747,0.026983290910720825,P5,0.8328257203102112,0.0019261663546785712,P5,1,1,0,0,1,final_tp
0900220012200317172006628HJ_1294877000_481277900,6761,1,MC,"[703.0006103515625, 645.9996337890625, 746.0003662109375, 655.9999389648438]",430.01068107783794,small,Q1,4.299844365101163,"[4,8)",0.7710245847702026,0.0051792217418551445,MC,P3,1,1,1,1,0.01573912613093853,0.005734356120228767,0.6407267451286316,0.01573912613093853,P3,0.6407267451286316,0.01573912613093853,P3,1,0,0,0,1,final_tp
0900220012200317172006628HJ_1294877000_481277900,6761,2,MC,"[966.0006103515625, 638.0006713867188, 1013.0001831054688, 651.0003051757812]",610.9772340431809,small,Q1,3.615453597889063,"[2,4)",0.7817754745483398,0.016591224819421768,MC,P3,1,1,1,1,0.7271060347557068,0.36618658900260925,0.6324422955513,0.7271060347557068,P3,0.7817754745483398,0.016591224819421768,P3,1,1,1,1,1,final_tp
0900220012200317172254786HJ_1294879600_481141100,6762,0,LC,"[583.0005493164062, 609.9993286132812, 596.0001831054688, 628.9996948242188]",246.99780260026455,small,Q1,1.461607805207854,"[1,2)",0.6403257250785828,0.013231547549366951,LC,P3,1,0,1,0,0.013231547549366951,0.0,0.4992022216320038,0.1447112113237381,P3,0.6403257250785828,0.013231547549366951,P3,1,0,0,0,1,final_tp
0900220012200317172254786HJ_1294879600_481141100,6762,1,TC,"[300.9997253417969, 689.9994506835938, 986.9998168945312, 747.999755859375]",39788.216430701315,large,Q4,11.827526079237948,"[8,16)",0.9813388586044312,0.8245720267295837,TC,P5,1,1,1,1,0.8426235318183899,0.8426235318183899,0.9698857069015503,0.8426235318183899,P5,0.9698857069015503,0.8426235318183899,P5,1,1,1,1,1,final_tp
0900220012200317172439762HJ_1294885700_480996300,6763,0,TC,"[271.0000915527344, 677.9996337890625, 955.0004272460938, 752.0]",50616.277588024735,large,Q4,9.243202449312204,"[8,16)",0.9050426483154297,0.6247311234474182,TC,P5,1,1,1,1,0.8641220927238464,0.8641220927238464,0.9048035740852356,0.8641220927238464,P5,0.9048035740852356,0.8641220927238464,P5,1,1,1,1,1,final_tp
0900220012200317172610898HJ_1294885600_480894800,6764,0,TC,"[367.0005798339844, 652.000244140625, 837.0003051757812, 676.0007934570312]",11280.251586763188,large,Q3,19.58287367283362,"[16,inf)",0.8441213369369507,0.0016582546522840858,AC,P4,1,1,1,1,0.7169982194900513,0.5020131468772888,0.7250401377677917,0.7169982194900513,P5,0.8441213369369507,0.0016582546522840858,P4,1,1,1,1,1,final_tp
0900220012200317172901493HJ_1294913200_480812100,6765,0,TC,"[165.00018310546875, 649.9999389648438, 897.0004272460938, 701.9996337890625]",38063.78930656612,large,Q4,14.077010386601296,"[8,16)",0.8197476267814636,0.8061018586158752,TC,P5,1,1,1,1,0.8420498967170715,0.8420498967170715,0.7998579740524292,0.8420498967170715,P5,0.7998579740524292,0.8420498967170715,P5,1,1,1,1,1,final_tp
0900220012200318090455168HJ_1294974600_480927800,6766,0,AC,"[455.0000915527344, 563.999755859375, 1024.0, 904.9999389648438]",194029.0625610128,large,Q4,1.6686204469095554,"[1,2)",0.9523682594299316,0.8964368104934692,AC,P5,1,1,1,1,0.9221754670143127,0.9221754670143127,0.9492058753967285,0.9221754670143127,P5,0.9492058753967285,0.9221754670143127,P5,1,1,1,1,1,final_tp
0900220012200318101331312HJ_1294581400_482815900,6374,0,TP,"[186.9998016357422, 689.9998779296875, 684.9996948242188, 718.0001220703125]",13944.118164032698,large,Q3,17.78555484832896,"[16,inf)",0.8681473135948181,0.7557153105735779,TP,P5,1,1,1,1,0.7750363349914551,0.7750363349914551,0.8546988368034363,0.7750363349914551,P5,0.8546988368034363,0.7750363349914551,P5,1,1,1,1,1,final_tp
0900220012200318101628842HJ_1294702700_482811600,6375,0,TP,"[189.9995880126953, 696.0005493164062, 671.0, 732.0003051757812]",17315.897949114442,large,Q3,13.361213590586958,"[8,16)",0.9399903416633606,0.6789999604225159,TP,P5,1,1,1,1,0.7011736631393433,0.7011736631393433,0.9291498064994812,0.7011736631393433,P5,0.9291498064994812,0.7011736631393433,P5,1,1,1,1,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,0,TP,"[32.00000762939453, 721.9998779296875, 611.0003051757812, 782.0001220703125]",34740.159668043256,large,Q4,9.649965820451577,"[8,16)",0.9502608776092529,0.694495439529419,TP,P5,1,1,1,1,0.694495439529419,0.694495439529419,0.16369374096393585,0.7379183769226074,P4,0.9502608776092529,0.694495439529419,P5,1,1,1,1,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,1,LP,"[511.99951171875, 592.9999389648438, 523.999755859375, 623.9994506835938]",372.0017088651657,small,Q1,2.583240087075051,"[2,4)",0.7762411832809448,0.3374989926815033,LP,P3,1,1,1,1,0.8403838872909546,0.3374989926815033,0.7408422231674194,0.8403838872909546,P3,0.7408422231674194,0.8403838872909546,P3,1,0,1,1,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,2,LP,"[410.99981689453125, 623.99951171875, 442.99981689453125, 660.9996948242188]",1184.005859375,medium,Q1,1.1562557220458984,"[1,2)",0.9426836371421814,0.49779510498046875,LP,P3,1,1,1,1,0.7912200093269348,0.7912200093269348,0.8749972581863403,0.7912200093269348,P3,0.8749972581863403,0.7912200093269348,P3,1,1,1,1,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,3,LP,"[469.0002136230469, 593.00048828125, 479.0005798339844, 600.9999389648438]",79.99743632227182,small,Q1,1.250131616093024,"[1,2)",0.34097594022750854,0.01112767867743969,TP,P3,0,0,0,0,0.0,0.0,0.20652727782726288,0.01468091644346714,P3,0.34097594022750854,0.01112767867743969,P3,0,0,0,0,0,raw_geometry_failure
0900220012200318102119318HJ_1295035900_482796000,6376,4,LP,"[498.999267578125, 557.99951171875, 515.9996948242188, 580.9996948242188]",391.0129395313561,small,Q1,1.3529179456800762,"[1,2)",0.5295550227165222,0.0014586617471650243,LP,P3,1,0,1,0,0.0014586617471650243,0.0,0.4666806757450104,0.010283268056809902,P3,0.5295550227165222,0.0014586617471650243,P3,1,0,0,0,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,5,LC,"[569.9998779296875, 576.0, 781.0003051757812, 785.00048828125]",44099.19232198596,large,Q4,1.0095690636002363,"[1,2)",0.8797813057899475,0.00485232612118125,LC,P5,1,1,1,1,0.8623279929161072,0.8623279929161072,0.8257603049278259,0.8623279929161072,P5,0.8257603049278259,0.8623279929161072,P5,1,1,1,1,1,final_tp
0900220012200318102119318HJ_1295035900_482796000,6376,6,TP,"[378.0003356933594, 598.0001220703125, 567.0000610351562, 603.999755859375]",1133.9291382841766,medium,Q1,31.501876945614356,"[16,inf)",0.4848458766937256,0.019972696900367737,TP,P3,0,0,0,0,0.0,0.0,0.3943547010421753,0.044772833585739136,P3,0.45713692903518677,0.009362331591546535,P3,0,0,0,0,0,raw_geometry_failure
0900220012200318102128710HJ_1295053000_482794600,6377,0,LP,"[461.000244140625, 684.0003051757812, 480.9999694824219, 730.9998779296875]",939.9785462599248,small,Q1,2.3500109101840083,"[2,4)",0.9446536302566528,0.6495582461357117,LP,P3,1,1,1,1,0.7104000449180603,0.7104000449180603,0.8920723795890808,0.7104000449180603,P3,0.8920723795890808,0.7104000449180603,P3,1,1,1,1,1,final_tp
0900220012200318102128710HJ_1295053000_482794600,6377,1,LP,"[417.0004577636719, 620.000244140625, 449.0004577636719, 644.0007934570312]",768.017578125,small,Q1,1.3333028164536842,"[1,2)",0.5887107253074646,0.1875326782464981,LP,P3,1,0,1,0,0.5848953127861023,0.0,0.47206106781959534,0.6372184157371521,P3,0.5217220187187195,0.2543776035308838,P3,1,0,1,1,1,final_tp
0900220012200318102128710HJ_1295053000_482794600,6377,2,TP,"[463.0005798339844, 589.0001831054688, 517.0001831054688, 594.0003662109375]",270.0079039800912,small,Q1,10.799525163873394,"[8,16)",0.31748977303504944,0.025193477049469948,TP,P3,0,0,0,0,0.0,0.0,0.2929556965827942,0.08967241644859314,P3,0.31748977303504944,0.025193477049469948,P3,0,0,0,0,0,raw_geometry_failure
0900220012200318102128710HJ_1295053000_482794600,6377,3,LP,"[416.0, 562.9998168945312, 469.9996032714844, 593.999267578125]",1673.9580385480076,medium,Q2,1.7419535533919412,"[1,2)",0.815279483795166,0.014796254225075245,LP,P3,1,1,1,1,0.04149901494383812,0.014796254225075245,0.17707112431526184,0.07576306164264679,P3,0.815279483795166,0.014796254225075245,P3,1,1,0,0,1,final_tp
0900220012200318102138367HJ_1295071700_482793100,6378,0,LP,"[505.9999084472656, 616.9998779296875, 557.0003051757812, 705.9999389648438]",4539.038421655074,medium,Q2,1.7450856609786731,"[1,2)",0.9061494469642639,0.09446188062429428,LP,P4,1,1,1,1,0.8444722294807434,0.8444722294807434,0.885789692401886,0.8444722294807434,P4,0.885789692401886,0.8444722294807434,P4,1,1,1,1,1,final_tp
0900220012200318102138367HJ_1295071700_482793100,6378,1,LP,"[463.00006103515625, 569.9993286132812, 511.00006103515625, 586.999755859375]",816.0205078125,small,Q1,2.8234584522591417,"[2,4)",0.7299686670303345,0.021120667457580566,LP,P3,1,0,1,0,0.0878889337182045,0.0,0.42462602257728577,0.09142447263002396,P3,0.6588461995124817,0.0878889337182045,P3,1,0,0,0,1,final_tp
0900220012200318102138367HJ_1295071700_482793100,6378,2,TP,"[212.9997100830078, 662.99951171875, 416.9999694824219, 689.0]",5304.1063538864255,medium,Q2,7.846016474487784,"[4,8)",0.9431606531143188,0.08473347872495651,TP,P5,1,1,1,1,0.7958733439445496,0.7958733439445496,0.8516097664833069,0.7958733439445496,P4,0.8516097664833069,0.7958733439445496,P4,1,1,1,1,1,final_tp
0900220012200318102138367HJ_1295071700_482793100,6378,3,TP,"[401.9998474121094, 587.0004272460938, 515.9996948242188, 600.0000610351562]",1481.9562683664262,medium,Q2,8.769466068192276,"[8,16)",0.8589058518409729,0.05585091933608055,TP,P3,1,1,1,1,0.6726856231689453,0.05585091933608055,0.5685624480247498,0.6726856231689453,P3,0.8589058518409729,0.05585091933608055,P3,1,1,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,0,LP,"[410.99981689453125, 627.0004272460938, 506.99981689453125, 730.0003662109375]",9887.994140625,large,Q3,1.072916030883789,"[1,2)",0.9651814699172974,0.005114087834954262,LP,P3,1,1,1,1,0.9448174238204956,0.9448174238204956,0.9236028790473938,0.9448174238204956,P4,0.9236028790473938,0.9448174238204956,P4,1,1,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,1,TP,"[164.9997100830078, 715.0004272460938, 400.9999694824219, 774.0001220703125]",13923.943283001892,large,Q3,4.000025086613473,"[4,8)",0.9521194100379944,0.5119658708572388,TP,P4,1,1,1,1,0.889502763748169,0.889502763748169,0.9265543818473816,0.889502763748169,P4,0.9265543818473816,0.889502763748169,P4,1,1,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,2,TP,"[380.9996032714844, 606.9995727539062, 640.9994506835938, 616.9999389648438]",2600.0936889089644,medium,Q2,25.99903262819965,"[16,inf)",0.8466007113456726,0.05666942521929741,TP,P3,1,1,1,1,0.4234994649887085,0.06885586678981781,0.5744745135307312,0.4234994649887085,P3,0.7226736545562744,0.08931185305118561,P3,1,0,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,3,LP,"[567.0001220703125, 584.0005493164062, 574.9995727539062, 613.0003051757812]",231.9821168333292,small,Q1,3.6252184064152355,"[2,4)",0.5928525328636169,0.6816458702087402,LP,P3,1,0,1,0,0.6816458702087402,0.0,0.5928525328636169,0.6816458702087402,P3,0.5928525328636169,0.6816458702087402,P3,1,0,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,4,LP,"[569.9999389648438, 563.0003051757812, 585.9999389648438, 584.9999389648438]",351.994140625,small,Q1,1.3749771118164062,"[1,2)",0.7667174935340881,0.3226914703845978,LP,P3,1,1,1,1,0.3226914703845978,0.3226914703845978,0.7667174935340881,0.3226914703845978,P3,0.7667174935340881,0.3226914703845978,P3,1,1,1,1,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,5,TC,"[517.0001831054688, 687.9999389648438, 815.0006103515625, 709.000244140625]",6258.099914681166,medium,Q3,14.19029031967425,"[8,16)",0.8023179769515991,0.0044817738234996796,TC,P3,1,1,1,1,0.054104894399642944,0.006578612606972456,0.6959691047668457,0.054104894399642944,P4,0.7773940563201904,0.0012939716689288616,P3,1,1,0,0,1,final_tp
0900220012200318102156505HJ_1295105500_482790800,6379,6,TC,"[521.0, 640.9994506835938, 951.99951171875, 675.999755859375]",15085.114440768957,large,Q3,12.314164392400317,"[8,16)",0.44714248180389404,0.01142851635813713,TC,P4,0,0,0,0,0.0,0.0,0.2302212417125702,0.15155091881752014,P3,0.44714248180389404,0.01142851635813713,P4,0,0,0,0,0,raw_geometry_failure
0900220012200318102156505HJ_1295105500_482790800,6379,7,LC,"[753.9999389648438, 658.9998779296875, 814.0001220703125, 689.0]",1800.0128174051642,medium,Q2,1.99999796550307,"[1,2)",0.9579532146453857,0.06901375204324722,LC,P3,1,1,1,1,0.08366254717111588,0.08366254717111588,0.9149152636528015,0.08366254717111588,P3,0.9149152636528015,0.08366254717111588,P3,1,1,0,0,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,0,TP,"[153.99989318847656, 677.9996337890625, 827.9998168945312, 730.9998779296875]",35722.16131590307,large,Q4,12.716921400900091,"[8,16)",0.703905463218689,0.007942505180835724,TP,P5,1,0,1,0,0.16537271440029144,0.0,0.36572444438934326,0.490791380405426,P5,0.703905463218689,0.007942505180835724,P5,1,0,0,0,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,1,LP,"[507.0003967285156, 726.9995727539062, 520.0000610351562, 770.9998168945312]",571.9884032383561,small,Q1,3.3847215668598714,"[2,4)",0.7672656774520874,0.1719970405101776,LP,P3,1,1,1,1,0.3058653473854065,0.1719970405101776,0.6830768585205078,0.3058653473854065,P3,0.6830768585205078,0.3058653473854065,P3,1,0,1,1,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,2,LP,"[600.00048828125, 653.9995727539062, 636.0003051757812, 704.9999389648438]",1836.0038451477885,medium,Q2,1.4166840448203777,"[1,2)",0.9250028729438782,0.21832185983657837,LP,P3,1,1,1,1,0.7976685762405396,0.7976685762405396,0.8715952634811401,0.7976685762405396,P3,0.8715952634811401,0.7976685762405396,P3,1,1,1,1,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,3,LP,"[590.0000610351562, 608.9999389648438, 618.999755859375, 639.0001220703125]",869.9961547292769,small,Q1,1.0344999589586872,"[1,2)",0.8292737603187561,0.18790842592716217,LP,P3,1,1,1,1,0.33229705691337585,0.21933817863464355,0.7463630437850952,0.33229705691337585,P3,0.7463630437850952,0.33229705691337585,P3,1,0,1,1,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,4,LP,"[521.00048828125, 607.9994506835938, 537.0004272460938, 658.9998168945312]",816.0027465596795,small,Q1,3.187535047664824,"[2,4)",0.6608623266220093,0.7970486879348755,LP,P3,1,0,1,0,0.7970486879348755,0.0,0.6608623266220093,0.7970486879348755,P3,0.6608623266220093,0.7970486879348755,P3,1,0,1,1,1,final_tp
0900220012200318103603332HJ_1295067600_482794800,6380,5,LP,"[157.99966430664062, 628.000244140625, 351.0000915527344, 704.0005493164062]",14668.091369759291,large,Q3,2.539469108705586,"[2,4)",0.8577538132667542,0.009456862695515156,LP,P4,1,1,1,1,0.13368971645832062,0.009456862695515156,0.41367506980895996,0.19393756985664368,P4,0.701481282711029,0.03437438979744911,P4,1,0,0,0,1,final_tp
0900220012200318103832173HJ_1294955000_482803700,6381,0,LP,"[533.9996337890625, 560.9999389648438, 547.9998168945312, 775.9999389648438]",3010.0393676757812,medium,Q2,15.356942004281125,"[8,16)",0.8308045268058777,0.6603091359138489,LP,P3,1,1,1,1,0.7154346704483032,0.7154346704483032,0.7940188646316528,0.7154346704483032,P3,0.7940188646316528,0.7154346704483032,P3,1,1,1,1,1,final_tp
0900220012200318111422680HG_1294848100_482958800,6382,0,LP,"[517.0001831054688, 625.00048828125, 591.0006103515625, 714.0004272460938]",6586.033508274704,medium,Q3,1.2026949340288002,"[1,2)",0.8238222002983093,0.0011312841670587659,LP,P3,1,1,1,1,0.010381512343883514,0.009327990934252739,0.3606945276260376,0.6082589030265808,P3,0.8197882175445557,0.0033946516923606396,P4,1,1,0,0,1,final_tp
0900220012200318111422680HG_1294848100_482958800,6382,1,LP,"[677.0001831054688, 691.000244140625, 848.0, 790.0006713867188]",16929.054931562394,large,Q3,1.7272634235149564,"[1,2)",0.9235103130340576,0.921136736869812,LP,P4,1,1,1,1,0.9426191449165344,0.9426191449165344,0.9129413366317749,0.9426191449165344,P4,0.9129413366317749,0.9426191449165344,P4,1,1,1,1,1,final_tp
0900220012200318111422680HG_1294848100_482958800,6382,2,MC,"[399.00006103515625, 619.0003051757812, 432.00054931640625, 624.9999389648438]",197.99084454774857,small,Q1,5.500417099025412,"[4,8)",0.6377018094062805,0.8279612064361572,MC,P3,1,0,1,0,0.8279612064361572,0.0,0.6377018094062805,0.8279612064361572,P3,0.6377018094062805,0.8279612064361572,P3,1,0,1,1,1,final_tp
0900220012200318111934545HG_1294817000_483423200,6383,0,TC,"[450.999755859375, 725.000244140625, 943.99951171875, 781.0006713867188]",27608.19696034491,large,Q4,8.803499903543392,"[8,16)",0.9321407675743103,0.009818797931075096,TP,P5,1,1,1,1,0.6866843104362488,0.6866843104362488,0.7674115896224976,0.6866843104362488,P5,0.7674115896224976,0.6866843104362488,P5,1,1,1,1,1,final_tp
0900220012200318111934545HG_1294817000_483423200,6383,1,LC,"[823.0, 763.999755859375, 944.0, 801.9994506835938]",4597.963073730469,medium,Q2,3.1842360987299765,"[2,4)",0.832069993019104,0.05686323344707489,LC,P4,1,1,1,1,0.5373154878616333,0.2908228933811188,0.6776735186576843,0.5373154878616333,P3,0.6937994360923767,0.0018682328518480062,P4,1,0,1,1,1,final_tp
0900220012200318111934545HG_1294817000_483423200,6383,2,MC,"[640.0, 673.9998779296875, 696.0004272460938, 684.9996337890625]",615.9910277277231,small,Q1,5.091060925535457,"[4,8)",0.7870495915412903,0.6938968896865845,MC,P3,1,1,1,1,0.7136686444282532,0.6938968896865845,0.7204780578613281,0.7136686444282532,P3,0.7204780578613281,0.7136686444282532,P3,1,0,1,1,1,final_tp
0900220012200318111934545HG_1294817000_483423200,6383,3,MC,"[400.0, 664.99951171875, 456.00048828125, 676.999755859375]",672.0195313692093,small,Q1,4.6666124142982115,"[4,8)",0.8129991292953491,0.5630879998207092,MC,P3,1,1,1,1,0.7692202925682068,0.7565379738807678,0.7310711741447449,0.7692202925682068,P3,0.7310711741447449,0.7692202925682068,P3,1,0,1,1,1,final_tp
0900220012200318111934545HG_1294817000_483423200,6383,4,MC,"[539.999267578125, 592.00048828125, 563.9998168945312, 594.0003662109375]",47.998168878257275,small,Q1,12.001007141549167,"[8,16)",0.16871672868728638,0.28349053859710693,MC,P3,0,0,0,0,0.0,0.0,0.16871672868728638,0.28349053859710693,P3,0.16871672868728638,0.28349053859710693,P3,0,0,0,0,0,raw_geometry_failure
0900220012200318112159649HG_1294809800_483474600,6384,0,LC,"[342.99957275390625, 630.0001220703125, 546.9998168945312, 756.9996337890625]",25907.931396365166,large,Q4,1.606307310790288,"[1,2)",0.9554217457771301,0.04392695054411888,LC,P5,1,1,1,1,0.8837043046951294,0.8837043046951294,0.943413496017456,0.8837043046951294,P4,0.943413496017456,0.8837043046951294,P4,1,1,1,1,1,final_tp
0900220012200318112159649HG_1294809800_483474600,6384,1,LC,"[807.0001220703125, 676.0001831054688, 963.0003051757812, 731.0004272460938]",8580.048156782985,medium,Q3,2.8363543752025246,"[2,4)",0.6771483421325684,0.09400588274002075,LC,P4,1,0,1,0,0.4361441433429718,0.0,0.5707933902740479,0.4361441433429718,P4,0.5927612781524658,0.013027121312916279,P4,1,0,1,1,1,final_tp
0900220012200318112310720HJ_1295012300_482795900,6385,0,LC,"[469.0002136230469, 639.0001220703125, 515.0003051757812, 772.0003051757812]",6118.020599381998,medium,Q3,2.891302573887222,"[2,4)",0.9162667393684387,0.13600951433181763,LC,P4,1,1,1,1,0.7900159955024719,0.7900159955024719,0.8844499588012695,0.7900159955024719,P4,0.8844499588012695,0.7900159955024719,P4,1,1,1,1,1,final_tp
0900220012200318115844545HG_1294746700_483555600,6386,0,LC,"[0.99993896484375, 759.0, 141.99961853027344, 847.0006103515625]",12408.057861132547,large,Q3,1.6022579730087765,"[1,2)",0.9137676954269409,0.0011815812904387712,AC,P4,1,1,1,1,0.3446715176105499,0.3446715176105499,0.8607794642448425,0.3446715176105499,P4,0.8607794642448425,0.3446715176105499,P4,1,1,1,1,1,final_tp
0900220012200318115844545HG_1294746700_483555600,6386,1,LC,"[885.0001831054688, 739.9996948242188, 1024.0, 817.9999389648438]",10842.019653275609,large,Q3,1.7820433567352867,"[1,2)",0.9474362730979919,0.2991115152835846,LC,P4,1,1,1,1,0.6236090660095215,0.6236090660095215,0.871091365814209,0.6236090660095215,P4,0.871091365814209,0.6236090660095215,P4,1,1,1,1,1,final_tp
