image,gt_index,class,size,aspect_ratio,elongated,outcome,best_raw_iou,top_score_iou,P2_target_response,P2_ring_response,P2_contrast,P3_target_response,P3_ring_response,P3_contrast,P4_target_response,P4_ring_response,P4_contrast
0900220012200311104538838HG_1295320200_483894600,3,LP,large,1.8974319916241205,0,localization_error,0.8215182423591614,0.2371700257062912,0.5643106698989868,0.6518763899803162,-0.08756572008132935,0.5369420051574707,0.5457811951637268,-0.008839190006256104,0.6733852028846741,0.5477277636528015,0.12565743923187256
0900220012200311104538838HG_1295320200_483894600,4,TP,medium,14.467076698961966,1,hit,0.8008069396018982,0.704042375087738,0.5326365828514099,0.5207309126853943,0.011905670166015625,0.5393238663673401,0.45538192987442017,0.08394193649291992,0.7125634551048279,0.6630411744117737,0.0495222806930542
0900220012200311104538838HG_1295320200_483894600,5,TP,medium,4.08691625490269,0,hit,0.706421434879303,0.5476268529891968,0.5268712639808655,0.6450338363647461,-0.11816257238388062,0.5287972092628479,0.5008248686790466,0.02797234058380127,0.6652683019638062,0.5738071799278259,0.09146112203598022
0900220012200311104538838HG_1295320200_483894600,6,MC,medium,3.0000216676920672,0,hit,0.9143095016479492,0.8824045062065125,0.5421094298362732,0.6474646329879761,-0.10535520315170288,0.622336208820343,0.6398736238479614,-0.017537415027618408,1.1579080820083618,0.7786691784858704,0.37923890352249146
0900220012200311104538838HG_1295320200_483894600,7,LC,large,1.8552644188941387,0,hit,0.9874985218048096,0.9678710103034973,0.5884042382240295,0.632592499256134,-0.04418826103210449,0.5784739255905151,0.5497348308563232,0.028739094734191895,0.6423326134681702,0.5466169118881226,0.09571570158004761
0900220012200311104556305HG_1295321100_483870900,0,TP,medium,8.33319188883625,1,hit,0.6755139827728271,0.6068554520606995,0.6139511466026306,0.6194680333137512,-0.0055168867111206055,0.5529711246490479,0.511706531047821,0.04126459360122681,0.650442361831665,0.5730287432670593,0.07741361856460571
0900220012200311104556305HG_1295321100_483870900,1,TP,medium,18.778159820417354,1,hit,0.6472539305686951,0.16509169340133667,0.4915860593318939,0.5648025870323181,-0.0732165277004242,0.4147705137729645,0.5155043601989746,-0.10073384642601013,0.6788728833198547,0.7095439434051514,-0.03067106008529663
0900220012200311104556305HG_1295321100_483870900,2,LP,large,1.1978031965090457,0,hit,0.8812201619148254,0.8729888796806335,0.6560205817222595,0.617859959602356,0.038160622119903564,0.641379177570343,0.5068330764770508,0.13454610109329224,0.8183534741401672,0.5775365233421326,0.24081695079803467
0900220012200311104556305HG_1295321100_483870900,3,LP,small,1.9999425565907336,0,hit,0.6606172919273376,0.6606172919273376,0.5588339567184448,0.47367531061172485,0.08515864610671997,0.7437232136726379,0.48990246653556824,0.2538207471370697,0.9149551391601562,0.7257799506187439,0.18917518854141235
0900220012200311104556305HG_1295321100_483870900,4,LP,small,1.0475879076404844,0,hit,0.8356348276138306,0.8237330317497253,0.6435022354125977,0.428312212228775,0.21519002318382263,1.1445982456207275,0.46576690673828125,0.6788313388824463,1.2974637746810913,0.8623269200325012,0.4351368546485901
0900220012200311104556305HG_1295321100_483870900,5,LC,large,1.7311788950033307,0,hit,0.9229366183280945,0.8087021708488464,0.7187331318855286,0.6380599141120911,0.0806732177734375,0.5535990595817566,0.5349056124687195,0.01869344711303711,0.6213344931602478,0.6004568934440613,0.020877599716186523
0900220012200311104556305HG_1295321100_483870900,6,TC,small,1.5713999226899256,0,hit,0.7322813868522644,0.6148878931999207,0.6358550190925598,0.5219444632530212,0.11391055583953857,0.8733729124069214,0.5643973350524902,0.30897557735443115,1.3621912002563477,0.6590093970298767,0.703181803226471
0900220012200311104556305HG_1295321100_483870900,7,LC,medium,1.192315637749952,0,localization_error,0.8277459144592285,0.3184542953968048,0.5155410766601562,0.6168245673179626,-0.1012834906578064,0.44665247201919556,0.5205612778663635,-0.07390880584716797,0.6257293224334717,0.5416197776794434,0.08410954475402832
0900220012200311104556305HG_1295321100_483870900,8,MC,medium,2.7999918823044,0,hit,0.6970492005348206,0.35203519463539124,0.6272001266479492,0.6510748267173767,-0.02387470006942749,0.7093032598495483,0.6283597946166992,0.08094346523284912,0.7495874762535095,0.7023653388023376,0.047222137451171875
0900220012200311105522986HJ_1296764700_483684100,0,TP,large,8.414444602684348,1,hit,0.9793498516082764,0.9546851515769958,0.5436781644821167,0.7317390441894531,-0.18806087970733643,0.5110903382301331,0.5976433157920837,-0.08655297756195068,0.5437602996826172,0.6090348362922668,-0.06527453660964966
0900220012200311105522986HJ_1296764700_483684100,1,MC,small,4.333219742436881,0,hit,0.9313639998435974,0.9157094955444336,0.5564060211181641,0.5960342288017273,-0.03962820768356323,1.1643460988998413,0.6103410720825195,0.5540050268173218,1.3229596614837646,0.8735518455505371,0.44940781593322754
0900220012200311110009260HG_1295329400_483734300,0,LP,medium,14.705534313461504,1,hit,0.8413455486297607,0.8413455486297607,0.8917797803878784,0.5516147613525391,0.34016501903533936,0.79029780626297,0.5518548488616943,0.23844295740127563,0.804397463798523,0.6616464257240295,0.1427510380744934
0900220012200311110019701HG_1295328300_483754600,0,LP,medium,1.2982556738784754,0,hit,0.9852155447006226,0.9717265963554382,0.5690253376960754,0.5467308163642883,0.02229452133178711,0.6868670582771301,0.48603034019470215,0.20083671808242798,0.909026026725769,0.5803781747817993,0.3286478519439697
0900220012200311110019701HG_1295328300_483754600,1,LP,large,2.5523832775297617,0,hit,0.9780395030975342,0.9394227266311646,0.6856513619422913,0.5676121115684509,0.11803925037384033,0.6022308468818665,0.4804525375366211,0.12177830934524536,0.6701254844665527,0.5437925457954407,0.12633293867111206
0900220012200311110019701HG_1295328300_483754600,2,P,small,3.000228900463905,0,hit,0.6349532008171082,0.6349532008171082,0.5758194923400879,0.5292471051216125,0.04657238721847534,1.3781003952026367,0.6989357471466064,0.6791646480560303,1.0040274858474731,0.9806879162788391,0.023339569568634033
0900220012200311110019701HG_1295328300_483754600,3,P,small,3.7501220777635353,0,localization_error,0.3717237412929535,0.3717237412929535,0.7004477381706238,0.5477666258811951,0.1526811122894287,0.9866623282432556,0.8531774878501892,0.1334848403930664,1.0018733739852905,0.7892467379570007,0.2126266360282898
0900220012200311110019701HG_1295328300_483754600,4,P,small,2.5001411534910694,0,hit,0.6634678244590759,0.6634678244590759,0.6429269909858704,0.5924457311630249,0.05048125982284546,0.9366278052330017,0.6064717173576355,0.3301560878753662,0.9242462515830994,0.8126657605171204,0.111580491065979
0900220012200311110039967HG_1295326100_483795800,0,LP,medium,1.3043487875707984,0,hit,0.9580675363540649,0.900682270526886,0.5661420822143555,0.5259873867034912,0.04015469551086426,0.5541308522224426,0.47759684920310974,0.07653400301933289,0.9555709958076477,0.5419365167617798,0.4136344790458679
0900220012200311110039967HG_1295326100_483795800,1,LP,large,1.0618509152390079,0,hit,0.9675519466400146,0.882594883441925,0.6040266156196594,0.4686799645423889,0.1353466510772705,0.5036972761154175,0.4581097662448883,0.045587509870529175,0.7375331521034241,0.5353290438652039,0.20220410823822021
0900220012200311110039967HG_1295326100_483795800,2,MC,small,4.166953213221157,0,hit,0.7747710943222046,0.7747710943222046,0.8353472352027893,0.7543215751647949,0.08102566003799438,0.9351024627685547,0.8055126070976257,0.12958985567092896,0.89939945936203,0.7851213216781616,0.11427813768386841
0900220012200311110039967HG_1295326100_483795800,3,LP,medium,2.2075453011729076,0,hit,0.9603756666183472,0.9104430675506592,0.6480067372322083,0.5074670910835266,0.14053964614868164,0.6362606287002563,0.5145759582519531,0.12168467044830322,0.7710073590278625,0.5796783566474915,0.1913290023803711
0900220012200311110039967HG_1295326100_483795800,4,LP,medium,3.599986165449023,0,hit,0.8818395137786865,0.7759833335876465,0.5380034446716309,0.693954586982727,-0.1559511423110962,0.6424515843391418,0.6350658535957336,0.007385730743408203,0.8340476155281067,0.6247687339782715,0.2092788815498352
0900220012200311110039967HG_1295326100_483795800,5,LP,medium,2.709717559731834,0,hit,0.719964325428009,0.719964325428009,0.6890919208526611,0.6449891924858093,0.04410272836685181,0.6231463551521301,0.5540282130241394,0.06911814212799072,0.7938672304153442,0.6241810917854309,0.16968613862991333
0900220012200311110039967HG_1295326100_483795800,6,TC,medium,3.208246550956831,0,hit,0.7499555945396423,0.6424050331115723,0.4837733507156372,0.5976871848106384,-0.11391383409500122,0.5733386278152466,0.4318389594554901,0.14149966835975647,0.727738618850708,0.5517478585243225,0.1759907603263855
0900220012200311110039967HG_1295326100_483795800,7,TC,large,21.500299839322743,1,hit,0.8159095644950867,0.10005846619606018,0.5615766644477844,0.7339135408401489,-0.1723368763923645,0.4969942271709442,0.5546230673789978,-0.05762884020805359,0.6440832614898682,0.6169776916503906,0.02710556983947754
09002200122003111145007067C_1295557400_482018900,0,TC,large,2.1029481063275006,0,hit,0.9529421329498291,0.9353299736976624,0.6467202305793762,0.6395203471183777,0.007199883460998535,0.5526642203330994,0.49946752190589905,0.05319669842720032,0.8165160417556763,0.5242308974266052,0.29228514432907104
09002200122003111228021506G_1295235400_481364600,0,TC,large,8.34525944376466,1,hit,0.892088770866394,0.5777670741081238,0.4864134192466736,0.6284821033477783,-0.14206868410110474,0.4411194920539856,0.5084142684936523,-0.06729477643966675,0.5032342076301575,0.5658027529716492,-0.0625685453414917
09002200122003111228021506G_1295235400_481364600,1,MC,medium,2.806503312692584,0,hit,0.9313229322433472,0.8461036682128906,0.5395752787590027,0.44683709740638733,0.09273818135261536,0.723975658416748,0.45253393054008484,0.2714417278766632,1.3394660949707031,0.6874956488609314,0.6519704461097717
09002200122003111228021506G_1295235400_481364600,2,TC,large,5.936226772340693,1,hit,0.6838682889938354,0.2970271408557892,0.5347964763641357,0.5278046727180481,0.0069918036460876465,0.4596439003944397,0.5192696452140808,-0.05962574481964111,0.6904619932174683,0.5564364194869995,0.13402557373046875
0900220012200311123013955HJ_1296656500_484110600,0,MC,small,3.7778410747831512,0,hit,0.8304478526115417,0.8304478526115417,0.6047053337097168,0.5499169230461121,0.054788410663604736,0.8251727223396301,0.5123289823532104,0.3128437399864197,0.903590738773346,0.7214140892028809,0.1821766495704651
0900220012200311123013955HJ_1296656500_484110600,1,LC,large,1.3697507201122636,0,hit,0.915903627872467,0.9054006338119507,0.5774129033088684,0.5825727581977844,-0.005159854888916016,0.553234338760376,0.536187469959259,0.017046868801116943,0.5965172648429871,0.6086940169334412,-0.012176752090454102
0900220012200311123013955HJ_1296656500_484110600,2,MC,small,3.7142542626331325,0,hit,0.9242466688156128,0.8766883015632629,0.6179278492927551,0.45448237657546997,0.16344547271728516,1.0277870893478394,0.48448801040649414,0.5432990789413452,1.69538414478302,0.8064256906509399,0.8889584541320801
0900220012200311123421746HJ_1296577400_484202700,0,LC,large,1.032430304003067,0,hit,0.9273092150688171,0.9126242399215698,0.6478937864303589,0.5819382071495056,0.06595557928085327,0.5570210218429565,0.5947955846786499,-0.03777456283569336,0.5882765650749207,0.6427069902420044,-0.05443042516708374
0900220012200311123421746HJ_1296577400_484202700,1,MC,small,5.222232018120906,1,hit,0.7140401601791382,0.6842723488807678,0.6318092346191406,0.5454336404800415,0.08637559413909912,0.7542662024497986,0.6200669407844543,0.13419926166534424,1.3707034587860107,0.8444852232933044,0.5262182354927063
0900220012200311123421746HJ_1296577400_484202700,2,MC,small,3.9999869212090036,0,hit,0.7634940147399902,0.7463638186454773,0.5601100325584412,0.5777401328086853,-0.01763010025024414,0.8352734446525574,0.5111826062202454,0.324090838432312,1.023794174194336,0.7036502957344055,0.3201438784599304
0900220012200311123430997HJ_1296564300_484202600,0,LC,large,1.0229865563170717,0,hit,0.9685695171356201,0.8804757595062256,0.5796427130699158,0.49697962403297424,0.08266308903694153,0.551596462726593,0.4989694654941559,0.052626997232437134,0.6277442574501038,0.6190822720527649,0.008661985397338867
0900220012200311123430997HJ_1296564300_484202600,1,MC,small,5.333607157753385,1,localization_error,0.5017015933990479,0.46733641624450684,0.6591413617134094,0.6511719226837158,0.007969439029693604,0.5623915195465088,0.6061565279960632,-0.04376500844955444,0.8482505083084106,0.6976454257965088,0.15060508251190186
0900220012200311123608695HJ_1296539500_484214400,0,LC,medium,1.555564167276215,0,hit,0.9089622497558594,0.8794806599617004,0.4878970682621002,0.48219624161720276,0.005700826644897461,0.6123450398445129,0.48164042830467224,0.1307046115398407,0.6733229756355286,0.536730945110321,0.13659203052520752
0900220012200311123608695HJ_1296539500_484214400,1,LC,medium,2.0000274661975035,0,hit,0.9514402151107788,0.753720223903656,0.49876341223716736,0.5662627220153809,-0.0674993097782135,0.49159929156303406,0.6076300740242004,-0.11603078246116638,0.7121627926826477,0.7165378928184509,-0.004375100135803223
0900220012200311123608695HJ_1296539500_484214400,2,LC,large,2.835040421429902,0,hit,0.8422970175743103,0.7294415831565857,0.4922202527523041,0.7437304854393005,-0.25151023268699646,0.499700129032135,0.57291179895401,-0.073211669921875,0.6235544681549072,0.6248263716697693,-0.0012719035148620605
0900220012200311123608695HJ_1296539500_484214400,3,MC,medium,3.3888881353633313,0,hit,0.9723703861236572,0.9723703861236572,0.6315294504165649,0.5084933638572693,0.12303608655929565,1.4649717807769775,0.5672501921653748,0.8977215886116028,1.1897528171539307,0.8317713141441345,0.35798150300979614
0900220012200311123608695HJ_1296539500_484214400,4,TC,large,17.249858312479837,1,hit,0.9683541059494019,0.15527461469173431,0.5348227024078369,0.6124227046966553,-0.07760000228881836,0.5181646347045898,0.5199228525161743,-0.0017582178115844727,0.6195453405380249,0.5765363574028015,0.04300898313522339
0900220012200311123618696HJ_1296534500_484228400,0,AC,large,1.4344834676738734,0,hit,0.839980959892273,0.7651645541191101,0.4973486363887787,0.6249436736106873,-0.12759503722190857,0.5713961124420166,0.5093640089035034,0.062032103538513184,0.6414507031440735,0.525667130947113,0.11578357219696045
0900220012200311123631260HJ_1296527100_484246900,0,LC,medium,1.298501867711972,0,hit,0.8548335433006287,0.6987950801849365,0.5766628980636597,0.5686450004577637,0.008017897605895996,0.58770352602005,0.5072829127311707,0.0804206132888794,0.7039706110954285,0.5395641922950745,0.164406418800354
0900220012200311123631260HJ_1296527100_484246900,1,AC,large,2.5172445725951573,0,hit,0.955119252204895,0.9437726140022278,0.6914202570915222,0.7340373396873474,-0.042617082595825195,0.5225489139556885,0.5383991003036499,-0.015850186347961426,0.6854723691940308,0.6015042662620544,0.08396810293197632
0900220012200311123631260HJ_1296527100_484246900,2,TC,medium,2.1922688800937107,0,hit,0.959234893321991,0.8747003674507141,0.5322951674461365,0.7137038707733154,-0.18140870332717896,0.5500974059104919,0.5487159490585327,0.0013814568519592285,0.6244698762893677,0.628486156463623,-0.004016280174255371
0900220012200311123631260HJ_1296527100_484246900,3,TC,large,25.071216507250043,1,hit,0.7567331194877625,0.4643738567829132,0.49057525396347046,0.7990084290504456,-0.3084331750869751,0.46984604001045227,0.5993036031723022,-0.12945756316184998,0.5122818350791931,0.6732994318008423,-0.16101759672164917
0900220012200311123655106HJ_1296512800_484287000,0,TC,large,11.45208184751373,1,hit,0.9148998856544495,0.9031654000282288,0.4750545918941498,0.7271021008491516,-0.25204750895500183,0.44450581073760986,0.5750238299369812,-0.13051801919937134,0.5788752436637878,0.5835482478141785,-0.004673004150390625
0900220012200311123905106HJ_1296517800_484474800,0,AC,large,2.647430189193038,0,hit,0.9448386430740356,0.9448386430740356,0.5497037172317505,0.8131416440010071,-0.2634379267692566,0.4684462547302246,0.6962575316429138,-0.2278112769126892,0.6668308973312378,0.6850865483283997,-0.018255650997161865
0900220012200311124749318HJ_1296524400_484490000,0,AC,large,6.125745944634169,1,hit,0.9707779884338379,0.8925272822380066,0.5646071434020996,0.8356151580810547,-0.2710080146789551,0.5912664532661438,0.5957872867584229,-0.004520833492279053,0.6699737906455994,0.6712032556533813,-0.0012294650077819824
0900220012200311124941487HJ_1296602300_484487800,0,AC,large,3.6267308182904134,0,hit,0.8817086815834045,0.36769959330558777,0.5037205815315247,0.6966102719306946,-0.19288969039916992,0.44975247979164124,0.5359132885932922,-0.086160808801651,0.5719678997993469,0.5466193556785583,0.025348544120788574
0900220012200311125018538HJ_1296646300_484491500,0,AC,large,2.1677830479092224,0,hit,0.6875577569007874,0.5280793905258179,0.5318584442138672,0.5786975622177124,-0.046839118003845215,0.506338894367218,0.5082078576087952,-0.0018689632415771484,0.6111472249031067,0.6210448741912842,-0.00989764928817749
0900220012200311125919257HJ_1297309900_484467100,0,LC,large,1.8831313879143474,0,hit,0.7781293392181396,0.7477017641067505,0.49638283252716064,0.6286684274673462,-0.13228559494018555,0.49056190252304077,0.4951656460762024,-0.004603743553161621,0.6456602215766907,0.5448142886161804,0.10084593296051025
0900220012200311125919257HJ_1297309900_484467100,1,LC,medium,2.687500874202568,0,hit,0.900523841381073,0.5804827809333801,0.48171642422676086,0.6468579173088074,-0.1651414930820465,0.45737192034721375,0.5161557197570801,-0.05878379940986633,0.6305332183837891,0.5284087061882019,0.10212451219558716
0900220012200311125919257HJ_1297309900_484467100,2,TC,medium,8.63139330939088,1,hit,0.7467576861381531,0.4957122802734375,0.45719167590141296,0.4929870665073395,-0.035795390605926514,0.46208348870277405,0.4480266273021698,0.014056861400604248,0.7045072913169861,0.5157798528671265,0.18872743844985962
0900220012200311130031593HJ_1297283500_484412100,0,LP,medium,5.6665022150112145,1,hit,0.9199826121330261,0.9199826121330261,0.5662421584129333,0.4683249890804291,0.09791716933250427,0.6264504790306091,0.4752332866191864,0.15121719241142273,1.1433086395263672,0.6320884227752686,0.5112202167510986
0900220012200311130031593HJ_1297283500_484412100,1,LC,large,2.7000045776367188,0,localization_error,0.8646604418754578,0.22000658512115479,0.5353171229362488,0.6185275912284851,-0.08321046829223633,0.4746343791484833,0.5570006370544434,-0.08236625790596008,0.6702771782875061,0.5983853936195374,0.07189178466796875
0900220012200311130128745HJ_1297230600_484310800,0,AC,large,3.108111585646487,0,hit,0.9295618534088135,0.5358992218971252,0.5744828581809998,0.6220556497573853,-0.0475727915763855,0.44903501868247986,0.5518556833267212,-0.10282066464424133,0.6214640140533447,0.5730424523353577,0.04842156171798706
0900220012200311130246769HJ_1297196800_484246200,0,AC,large,2.0053162201366406,0,hit,0.9412974715232849,0.6322329640388489,0.5591918230056763,0.6187902688980103,-0.059598445892333984,0.5122305750846863,0.5491703152656555,-0.03693974018096924,0.6671634316444397,0.6161797046661377,0.050983726978302
0900220012200311130246769HJ_1297196800_484246200,1,LP,medium,1.82000139160496,0,hit,0.9074495434761047,0.9074495434761047,0.5569487810134888,0.5127493143081665,0.044199466705322266,0.5477134585380554,0.4556593894958496,0.09205406904220581,0.7625449299812317,0.5155553817749023,0.24698954820632935
0900220012200311130301849HJ_1297182700_484218700,0,AC,large,3.0909098595531224,0,hit,0.9778703451156616,0.7049990892410278,0.5444526672363281,0.7067543864250183,-0.16230171918869019,0.5061339139938354,0.5414158701896667,-0.0352819561958313,0.6083933711051941,0.6039413809776306,0.0044519901275634766
0900220012200311130301849HJ_1297182700_484218700,1,LC,medium,1.3999986436539962,0,localization_error,0.7705982327461243,0.7003271579742432,0.5437286496162415,0.6617511510848999,-0.11802250146865845,0.6060298085212708,0.5396010279655457,0.0664287805557251,0.7920767664909363,0.5230386257171631,0.2690381407737732
0900220012200311130343947HJ_1297140500_484137500,0,AC,large,1.4577732349610977,0,hit,0.8913092017173767,0.8353990316390991,0.5843558311462402,0.6584481596946716,-0.0740923285484314,0.5533878803253174,0.5406119227409363,0.012775957584381104,0.6659378409385681,0.5628250241279602,0.10311281681060791
0900220012200311130415138HJ_1297100000_484086800,0,AC,large,2.401743205313306,0,hit,0.972900390625,0.9375391006469727,0.46593835949897766,0.6106922030448914,-0.1447538435459137,0.4505861699581146,0.4933713972568512,-0.04278522729873657,0.598149836063385,0.5416855216026306,0.056464314460754395
0900220012200311130440391HJ_1297069300_484050800,0,AC,large,2.7923483234170625,0,hit,0.9112802147865295,0.7511563897132874,0.4738398790359497,0.5788196921348572,-0.10497981309890747,0.4345034658908844,0.4999792277812958,-0.06547576189041138,0.5666247606277466,0.5930016040802002,-0.026376843452453613
0900220012200311130440391HJ_1297069300_484050800,1,AC,large,1.7718059003285243,0,localization_error,0.8999087810516357,0.3004547953605652,0.47517457604408264,0.6386235356330872,-0.16344895958900452,0.48849138617515564,0.5743829607963562,-0.08589157462120056,0.5662229657173157,0.6625019311904907,-0.09627896547317505
0900220012200311130455471HJ_1297050000_484028300,0,LC,medium,18.751384840762388,1,hit,0.8664370179176331,0.8079162836074829,0.876846969127655,0.6253151297569275,0.25153183937072754,0.778838038444519,0.6485175490379333,0.1303204894065857,1.0298298597335815,0.8346819877624512,0.19514787197113037
0900220012200311130455471HJ_1297050000_484028300,1,LC,large,4.303041036045951,0,hit,0.8170108199119568,0.18192274868488312,0.6133216023445129,0.7163464426994324,-0.10302484035491943,0.6815057396888733,0.6081297993659973,0.07337594032287598,0.6811239719390869,0.6468241810798645,0.03429979085922241
0900220012200311130536329HJ_1297029300_484005600,0,LC,medium,6.681946055121212,1,hit,0.9269095063209534,0.917079508304596,0.7356489896774292,0.5777600407600403,0.15788894891738892,0.7782999873161316,0.5507686138153076,0.22753137350082397,0.9546807408332825,0.7311257719993591,0.22355496883392334
0900220012200311130556456HJ_1297009200_483983500,0,AC,large,2.244439586751489,0,hit,0.8619139790534973,0.7853292226791382,0.4529554545879364,0.5450735092163086,-0.09211805462837219,0.41957294940948486,0.5091261863708496,-0.08955323696136475,0.6419219970703125,0.6419506072998047,-2.86102294921875e-05
0900220012200311130556456HJ_1297009200_483983500,1,MC,small,3.3334160722351305,0,hit,0.8102424144744873,0.6970073580741882,0.5500891804695129,0.5256920456886292,0.02439713478088379,0.7802872061729431,0.5281795859336853,0.2521076202392578,1.1449590921401978,0.8437098860740662,0.3012492060661316
0900220012200311130610380HJ_1296994500_483966900,0,LC,large,2.8405670057496684,0,hit,0.9449542164802551,0.855410099029541,0.516710102558136,0.6562963724136353,-0.13958626985549927,0.4833013117313385,0.5313114523887634,-0.04801014065742493,0.5875828862190247,0.5699664950370789,0.0176163911819458
0900220012200311130610380HJ_1296994500_483966900,1,LC,large,2.999980869699882,0,hit,0.9656072854995728,0.9198373556137085,0.623532235622406,0.5979045033454895,0.025627732276916504,0.6679473519325256,0.5327968001365662,0.13515055179595947,0.8142787218093872,0.5686299204826355,0.2456488013267517
0900220012200311130659072HJ_1296931200_483890300,0,AC,large,2.500001573071532,0,hit,0.9416959881782532,0.8897316455841064,0.6348920464515686,0.6804326772689819,-0.04554063081741333,0.598179280757904,0.5781523585319519,0.02002692222595215,0.7024686932563782,0.6565453410148621,0.04592335224151611
0900220012200311130659072HJ_1296931200_483890300,1,AC,large,2.0851106490902502,0,hit,0.9244934320449829,0.9234288930892944,0.5915989279747009,0.7028771638870239,-0.111278235912323,0.49605995416641235,0.6003724336624146,-0.1043124794960022,0.663446843624115,0.5941606163978577,0.06928622722625732
0900220012200311130720653HJ_1296905600_483853800,0,LC,large,2.132661364281112,0,hit,0.9945080280303955,0.9902572631835938,0.5722659230232239,0.5271267890930176,0.0451391339302063,0.6069658398628235,0.49932900071144104,0.10763683915138245,0.6882803440093994,0.5747496485710144,0.11353069543838501
0900220012200311130729341HJ_1296895400_483839000,0,LP,large,4.291667938232422,0,hit,0.9389946460723877,0.9156249761581421,0.5879810452461243,0.505059540271759,0.08292150497436523,0.6051711440086365,0.5039985775947571,0.1011725664138794,0.842912495136261,0.6092387437820435,0.23367375135421753
0900220012200311130741389HJ_1296881700_483819800,0,LC,medium,5.2051194370998,1,hit,0.9254582524299622,0.9041344523429871,0.4892567992210388,0.5404834151268005,-0.05122661590576172,0.6189380288124084,0.5291047692298889,0.08983325958251953,0.7552073001861572,0.5950717926025391,0.16013550758361816
0900220012200311130741389HJ_1296881700_483819800,1,TC,medium,24.126713870428723,1,hit,0.7636176943778992,0.7636176943778992,0.5193735957145691,0.5037418603897095,0.01563173532485962,0.6565761566162109,0.5170904397964478,0.13948571681976318,0.717991292476654,0.7220374941825867,-0.004046201705932617
0900220012200311130749484HJ_1296871700_483807600,0,LC,large,2.5000069754829215,0,hit,0.8615415096282959,0.6159152388572693,0.5462811589241028,0.556226372718811,-0.009945213794708252,0.5278919339179993,0.46810850501060486,0.05978342890739441,0.6686611175537109,0.6313563585281372,0.03730475902557373
0900220012200311130749484HJ_1296871700_483807600,1,LC,medium,15.308123538636343,1,hit,0.9641676545143127,0.4795123040676117,0.693439781665802,0.5152894854545593,0.17815029621124268,0.6593348383903503,0.5232362151145935,0.13609862327575684,0.7036011219024658,0.664979875087738,0.03862124681472778
0900220012200311130757485HJ_1296861100_483794800,0,LC,medium,29.285159996512338,1,hit,0.9552047252655029,0.8725391626358032,0.6755809783935547,0.5386466979980469,0.1369342803955078,0.6030495166778564,0.5710707902908325,0.031978726387023926,0.9383415579795837,0.6745508909225464,0.26379066705703735
0900220012200311130805564HJ_1296850500_483782100,0,LC,medium,8.583158708522369,1,hit,0.9495236873626709,0.8955882787704468,0.6734188199043274,0.5196582674980164,0.15376055240631104,0.6130070090293884,0.5715713500976562,0.04143565893173218,0.8291982412338257,0.6737667918205261,0.15543144941329956
0900220012200311130823410HJ_1296832000_483759700,0,LC,medium,4.750025749304768,0,hit,0.7856851816177368,0.7496994137763977,0.5157981514930725,0.6206063628196716,-0.10480821132659912,0.6179901957511902,0.4985444247722626,0.11944577097892761,0.7824617028236389,0.6831573843955994,0.09930431842803955
0900220012200311130854225HJ_1296818600_483743800,0,LP,large,2.3536663747644653,0,hit,0.9728254079818726,0.9593080282211304,0.656253457069397,0.5962024927139282,0.06005096435546875,0.526635468006134,0.5213868021965027,0.005248665809631348,0.704672634601593,0.6386091113090515,0.0660635232925415
0900220012200311130902320HJ_1296809400_483732700,0,LC,large,2.8088264333439845,0,hit,0.9426103830337524,0.9279069900512695,0.563450276851654,0.575395941734314,-0.011945664882659912,0.5518090128898621,0.483234703540802,0.06857430934906006,0.7161849141120911,0.6284225583076477,0.08776235580444336
0900220012200311130910336HJ_1296799600_483720900,0,LC,large,2.6615156439193157,0,hit,0.9641726016998291,0.9567976593971252,0.5744339823722839,0.5746020078659058,-0.00016802549362182617,0.6020949482917786,0.5178022384643555,0.0842927098274231,0.7820630669593811,0.6287235617637634,0.15333950519561768
0900220012200311130918353HJ_1296790700_483710200,0,MC,small,3.4165869835004985,0,hit,0.5291509032249451,0.5291509032249451,0.5140140056610107,0.4968758523464203,0.017138153314590454,0.6240862607955933,0.5921729207038879,0.03191334009170532,1.1284387111663818,0.7450956106185913,0.3833431005477905
0900220012200311130918353HJ_1296790700_483710200,1,LC,medium,3.3200052490394563,0,hit,0.940545916557312,0.900883138179779,0.5420412421226501,0.5583716630935669,-0.016330420970916748,0.6404839754104614,0.5458760261535645,0.09460794925689697,0.805406391620636,0.6070441603660583,0.19836223125457764
0900220012200311130926369HJ_1296782300_483700000,0,LC,medium,3.9317948838880343,0,hit,0.9385371208190918,0.9043654799461365,0.7003012299537659,0.5700951814651489,0.13020604848861694,0.6027684211730957,0.537986695766449,0.06478172540664673,0.7880486249923706,0.6260073184967041,0.1620413064956665
0900220012200311131030550HJ_1296769800_483684900,0,TC,medium,3.8958344724457707,0,hit,0.9690281748771667,0.9521946310997009,0.5591031908988953,0.7161121964454651,-0.15700900554656982,0.5583174228668213,0.5078245997428894,0.050492823123931885,0.7515542507171631,0.5397114753723145,0.21184277534484863
0900220012200311131030550HJ_1296769800_483684900,1,LC,small,6.916556466543242,1,hit,0.8765832185745239,0.8712220191955566,0.7036657333374023,0.6486459970474243,0.05501973628997803,0.813858687877655,0.531097412109375,0.28276127576828003,0.8015897870063782,0.668526291847229,0.13306349515914917
